transaction_id,amount,account_age_days,num_prev_transactions,device_trust_score,location_mismatch,high_risk_merchant,multiple_failed_attempts,is_night_transaction,is_fraud
TXN03720,6998.74,1856,453,0.55,0,0,0,0,0
TXN03721,2203.52,1269,369,0.73,0,0,0,0,0
TXN03722,7478.33,450,229,0.52,0,0,0,0,0
TXN03723,1297.92,1826,165,0.27,0,0,0,1,0
TXN03724,10386.73,351,181,0.57,0,0,0,0,0
TXN03725,3728.3,599,443,0.42,0,1,0,0,0
TXN03726,1866.94,711,204,0.36,0,0,0,0,0
TXN03727,5899.08,870,365,0.4,0,0,0,0,0
TXN03728,4265.89,1984,244,0.5,1,1,0,0,0
TXN03729,580.15,1185,358,0.9,0,1,0,0,0
TXN03730,2417.91,1164,332,0.76,0,0,1,0,0
TXN03731,1358.77,1517,430,0.7,0,0,0,0,0
TXN03732,1474.21,1612,395,0.52,1,0,0,1,0
TXN03733,1426.14,1555,308,0.1,1,0,0,0,0
TXN03734,4858.39,393,416,0.41,0,0,0,0,0
TXN03735,6216.36,842,411,0.83,1,0,1,0,1
TXN03736,1720.38,401,120,0.45,0,1,0,0,0
TXN03737,413.4,50,258,0.61,0,0,0,0,0
TXN03738,12008.47,744,209,0.28,0,0,0,1,0
TXN03739,3758.42,1319,409,0.92,0,0,0,1,0
TXN03740,5929.48,1449,309,0.93,0,0,0,0,0
TXN03741,2853.67,906,295,0.23,0,0,0,1,0
TXN03742,306.98,1036,193,0.75,0,0,1,1,0
TXN03743,4519.4,1359,67,0.17,0,0,0,0,0
TXN03744,9669.37,991,113,0.64,0,0,0,1,0
TXN03745,1958.36,1039,219,0.26,0,0,0,0,0
TXN03746,260.28,28,219,0.23,0,0,0,0,0
TXN03747,1135.4,388,472,0.1,0,0,0,1,0
TXN03748,6130.39,1316,217,0.95,0,0,0,0,0
TXN03749,4241.94,1911,236,0.85,1,0,0,0,0
TXN03750,7499.43,833,430,0.17,0,0,0,0,0
TXN03751,3356.08,250,385,0.64,0,0,0,1,0
TXN03752,5431.29,1529,297,0.31,0,0,0,0,1
TXN03753,2359.79,98,417,0.34,0,0,0,0,0
TXN03754,1224.88,1839,93,0.89,0,0,0,0,0
TXN03755,5441.94,1361,252,0.2,0,0,0,0,0
TXN03756,6200.04,1063,404,0.64,0,0,0,0,0
TXN03757,1998.39,1062,491,0.46,0,0,0,0,0
TXN03758,9095.9,1324,356,0.27,0,0,0,1,1
TXN03759,9264.6,179,427,0.51,0,0,0,0,0
TXN03760,1434.46,1633,214,0.95,0,0,0,1,0
TXN03761,1497.24,892,480,0.8,0,0,0,0,0
TXN03762,1563.18,1493,379,0.22,0,0,0,0,0
TXN03763,3017.19,1306,257,0.86,0,0,0,1,0
TXN03764,2454.48,750,346,0.94,0,0,0,1,0
TXN03765,971.88,1188,239,0.35,0,0,0,0,0
TXN03766,1604.97,453,314,0.4,0,0,0,0,0
TXN03767,316.07,97,213,0.21,0,0,0,0,0
TXN03768,398.83,1793,97,0.41,0,0,0,0,0
TXN03769,785.12,309,15,0.71,0,0,0,1,0
TXN03770,11575.78,262,403,0.34,0,0,0,0,1
TXN03771,10664.44,293,153,0.11,0,0,0,1,1
TXN03772,5666.39,1794,15,0.4,0,0,0,0,0
TXN03773,2016.4,249,197,0.51,0,0,0,0,0
TXN03774,771.03,245,492,0.61,0,0,0,0,0
TXN03775,3301.68,251,107,0.72,1,0,0,0,0
TXN03776,4610.79,123,22,0.16,0,0,1,0,1
TXN03777,1746.41,325,41,0.52,0,0,0,0,0
TXN03778,4432.52,986,36,0.34,0,0,0,1,0
TXN03779,1124.77,1705,327,0.95,0,1,0,1,1
TXN03780,2052.37,1971,389,0.42,0,0,0,0,0
TXN03781,2710.55,501,164,0.19,1,0,0,0,1
TXN03782,10874.22,687,115,0.14,0,0,0,1,1
TXN03783,1583.68,1805,149,0.34,0,0,0,0,0
TXN03784,4594.17,1740,5,0.26,0,0,0,0,0
TXN03785,1369.76,1861,31,0.68,0,0,0,1,0
TXN03786,1196.62,1090,144,0.86,0,0,0,0,0
TXN03787,1739.48,1851,293,0.38,1,1,0,1,1
TXN03788,3391.35,836,400,0.62,0,0,0,0,0
TXN03789,9896.82,59,292,0.76,0,0,0,0,0
TXN03790,1978.44,731,406,0.46,0,1,0,0,0
TXN03791,6233.12,1522,176,0.16,0,1,0,0,0
TXN03792,11231.81,1397,444,0.31,0,0,0,0,1
TXN03793,4041.18,266,176,0.89,0,0,0,0,0
TXN03794,7034.44,1677,60,0.84,1,0,0,0,0
TXN03795,1655.31,236,76,0.18,0,0,0,0,1
TXN03796,4505.02,898,415,0.3,0,0,1,0,1
TXN03797,5367.82,218,382,0.79,1,0,0,0,0
TXN03798,924.49,1551,85,0.54,0,0,0,0,0
TXN03799,1509.54,1838,190,0.78,0,0,0,1,0
TXN03800,2615.37,1465,6,0.29,1,0,0,0,0
TXN03801,1783.2,1674,405,0.96,0,0,0,0,0
TXN03802,2868.73,1430,84,0.81,0,0,0,1,0
TXN03803,789.94,1768,261,0.28,0,0,0,1,0
TXN03804,10506.45,1625,444,0.6,0,0,0,1,0
TXN03805,6683.77,975,397,0.2,0,0,0,0,0
TXN03806,23269.97,589,399,0.43,0,0,0,1,0
TXN03807,1041.99,1672,258,0.69,0,0,0,0,0
TXN03808,4634.9,917,392,0.4,0,0,0,0,0
TXN03809,1798.12,1493,46,0.69,0,0,0,0,0
TXN03810,1189.8,918,340,0.32,0,0,0,1,0
TXN03811,6424.31,1134,497,0.75,0,0,0,1,0
TXN03812,3477.38,353,93,0.42,0,0,0,1,0
TXN03813,2472.27,1837,477,0.81,0,0,0,0,0
TXN03814,4132.31,91,425,0.22,0,0,0,0,0
TXN03815,1570.0,1960,425,0.43,0,0,0,0,0
TXN03816,1522.11,1906,223,0.52,1,1,0,1,0
TXN03817,1856.35,1942,278,0.48,1,0,0,0,0
TXN03818,7329.8,1438,2,0.49,0,0,0,1,1
TXN03819,6924.54,702,128,0.5,1,0,0,0,0
TXN03820,993.4,73,322,0.99,0,0,0,1,0
TXN03821,10206.03,685,248,0.27,0,0,0,0,0
TXN03822,3252.61,1571,228,0.79,0,0,0,1,0
TXN03823,4578.92,722,326,0.6,0,1,0,1,0
TXN03824,1803.31,1322,130,0.47,0,0,0,0,0
TXN03825,3388.09,1669,227,0.67,0,0,1,0,1
TXN03826,1182.78,1307,176,0.87,0,0,0,1,0
TXN03827,1693.88,1529,322,0.52,1,0,0,0,0
TXN03828,6057.09,1222,310,0.88,1,0,0,0,0
TXN03829,6156.82,958,387,0.18,0,0,0,0,0
TXN03830,4734.62,1056,30,0.69,0,0,0,0,0
TXN03831,2342.53,648,65,0.4,0,1,0,0,0
TXN03832,976.09,760,205,0.45,0,0,0,0,0
TXN03833,7942.59,871,100,0.61,1,1,0,0,0
TXN03834,6478.43,1365,319,0.53,1,0,0,0,0
TXN03835,483.16,1682,30,0.44,1,0,0,0,0
TXN03836,6231.57,1358,372,0.38,0,0,0,0,0
TXN03837,2471.04,143,190,0.66,1,0,0,1,0
TXN03838,5496.2,1770,65,0.56,0,0,0,0,0
TXN03839,801.15,1434,414,0.39,0,0,0,0,0
TXN03840,1888.14,949,302,0.28,0,1,0,0,0
TXN03841,3583.41,44,234,0.8,1,0,0,0,0
TXN03842,10509.31,32,277,0.82,1,1,0,1,1
TXN03843,3590.53,1767,201,0.29,0,0,0,1,0
TXN03844,7127.81,28,499,0.34,0,0,1,0,1
TXN03845,3969.23,1020,349,0.32,1,0,0,0,0
TXN03846,3862.82,423,224,0.9,0,0,0,1,0
TXN03847,4922.6,491,82,0.8,0,0,0,1,0
TXN03848,3184.73,160,45,0.17,0,0,1,0,1
TXN03849,5954.78,845,88,0.85,0,0,0,1,0
TXN03850,1268.96,1231,185,0.13,1,0,0,0,0
TXN03851,3202.02,18,374,0.33,0,0,0,0,1
TXN03852,11108.35,1127,188,0.93,0,0,0,0,0
TXN03853,7332.79,1606,245,0.88,0,0,0,0,0
TXN03854,4232.74,1655,45,0.8,0,0,0,0,0
TXN03855,6648.51,1675,256,0.51,0,1,0,0,0
TXN03856,9202.76,672,351,0.39,1,0,0,0,1
TXN03857,406.99,232,408,0.89,0,0,0,1,0
TXN03858,2668.3,1684,60,0.69,1,0,0,0,0
TXN03859,1882.37,1889,104,0.37,1,1,0,0,1
TXN03860,865.28,424,336,0.52,0,0,0,0,0
TXN03861,12172.27,904,13,0.89,0,0,0,0,0
TXN03862,5093.97,755,300,0.91,0,0,0,0,0
TXN03863,6486.64,1571,76,0.69,0,0,0,1,0
TXN03864,1955.4,837,229,0.76,0,0,0,1,0
TXN03865,2621.88,894,166,0.14,0,0,0,0,0
TXN03866,3320.17,1891,65,0.64,0,0,0,0,0
TXN03867,4472.58,239,31,0.72,0,0,1,1,0
TXN03868,5799.46,1358,95,0.12,0,0,0,0,0
TXN03869,5540.32,149,57,0.86,0,0,0,0,0
TXN03870,2765.55,623,103,0.94,0,0,0,1,0
TXN03871,9447.07,1432,311,0.31,0,0,0,1,1
TXN03872,8191.42,17,133,0.86,0,0,0,0,1
TXN03873,4143.69,914,216,0.7,0,0,1,0,0
TXN03874,3417.13,226,66,0.62,1,0,0,0,0
TXN03875,2597.32,652,465,0.86,0,0,1,0,0
TXN03876,4491.64,1680,177,0.36,0,0,0,0,0
TXN03877,7898.78,260,373,0.81,0,0,0,0,0
TXN03878,3477.9,1753,246,0.38,0,1,0,0,0
TXN03879,2092.5,674,293,0.81,0,0,0,1,0
TXN03880,3418.32,1628,234,0.51,0,0,0,0,0
TXN03881,4200.95,174,130,0.21,0,0,0,0,0
TXN03882,1187.71,1867,111,0.44,0,1,0,1,1
TXN03883,906.11,205,388,0.31,0,0,1,0,0
TXN03884,2139.99,415,407,0.19,0,0,0,0,0
TXN03885,9433.84,1532,53,0.2,0,0,0,1,1
TXN03886,7597.4,1177,289,0.8,0,0,0,1,0
TXN03887,699.54,1127,238,0.89,0,0,0,0,0
TXN03888,1459.0,1738,239,0.93,0,0,0,0,0
TXN03889,5729.54,792,294,0.87,0,1,1,0,0
TXN03890,2374.8,1089,111,0.85,0,1,0,0,0
TXN03891,4670.28,1141,87,0.16,0,1,0,1,0
TXN03892,745.26,1689,227,0.81,0,0,0,0,0
TXN03893,3364.85,1180,475,0.8,0,0,0,0,0
TXN03894,3099.24,1700,303,0.22,0,0,0,0,1
TXN03895,6508.6,1106,304,0.7,0,0,0,0,0
TXN03896,4473.3,518,289,0.51,0,0,0,1,0
TXN03897,3716.33,1858,207,0.91,0,0,0,0,0
TXN03898,567.83,1091,355,0.73,0,1,0,0,0
TXN03899,11346.8,1262,390,0.96,0,0,1,1,1
TXN03900,5440.25,1608,273,0.19,0,0,0,0,0
TXN03901,1813.41,1631,69,0.14,0,0,0,1,0
TXN03902,3644.98,1840,369,0.98,0,0,0,1,0
TXN03903,2436.09,979,219,0.17,0,0,0,1,0
TXN03904,2829.77,1010,230,0.45,0,0,0,0,0
TXN03905,7516.67,1350,289,0.68,0,0,0,0,0
TXN03906,1452.42,590,306,0.89,0,0,0,0,0
TXN03907,5602.7,67,360,0.33,0,0,0,0,0
TXN03908,7734.98,1200,348,0.13,0,0,0,1,0
TXN03909,4994.07,1857,254,0.57,1,0,0,0,0
TXN03910,2945.41,684,451,0.52,0,0,0,0,0
TXN03911,1698.78,1502,141,0.38,0,0,0,0,0
TXN03912,1917.58,1279,68,0.89,0,0,0,0,0
TXN03913,3702.71,63,88,0.77,0,0,0,0,0
TXN03914,3472.22,814,358,0.87,1,0,0,1,0
TXN03915,6103.83,403,135,0.25,0,0,0,0,0
TXN03916,805.63,1782,142,0.72,0,0,0,0,0
TXN03917,7452.22,192,338,0.98,0,0,0,1,0
TXN03918,16374.47,1353,186,0.65,0,0,0,0,0
TXN03919,3171.44,71,10,0.25,0,0,0,1,1
TXN03920,2796.91,878,147,1.0,0,0,0,1,0
TXN03921,3015.07,741,438,0.58,0,0,0,1,0
TXN03922,3605.45,946,291,0.86,0,0,0,0,0
TXN03923,2622.03,1087,337,0.23,0,0,0,0,0
TXN03924,417.65,1321,397,0.7,0,0,0,0,0
TXN03925,2962.36,245,441,0.92,0,0,0,1,0
TXN03926,3773.17,519,37,0.58,1,0,0,0,0
TXN03927,8007.65,393,344,0.36,0,0,0,0,0
TXN03928,1434.76,772,207,0.21,0,0,0,0,0
TXN03929,10218.39,1625,209,0.37,0,0,0,0,0
TXN03930,2476.61,1201,0,0.42,0,1,0,1,0
TXN03931,1600.07,1228,359,0.74,1,0,0,0,0
TXN03932,5441.26,1670,64,0.26,0,0,0,1,0
TXN03933,2245.52,1618,0,0.2,0,0,0,0,0
TXN03934,3219.48,1557,242,0.45,0,0,0,0,0
TXN03935,3393.28,911,468,0.51,0,0,1,0,0
TXN03936,5221.17,1152,380,0.67,0,0,0,0,0
TXN03937,3145.04,1219,315,0.74,0,1,0,1,0
TXN03938,2879.17,1218,24,0.9,0,0,1,0,0
TXN03939,2423.5,184,346,0.36,0,0,0,0,0
TXN03940,4851.5,247,393,0.58,0,0,0,0,0
TXN03941,2147.46,1897,49,0.43,0,0,0,0,0
TXN03942,8189.61,1896,395,0.1,0,0,0,0,0
TXN03943,3422.61,324,347,0.62,0,0,0,0,0
TXN03944,604.41,160,240,0.83,0,1,0,0,0
TXN03945,4198.7,706,31,0.13,1,0,0,0,1
TXN03946,4718.79,622,32,0.1,0,0,0,1,0
TXN03947,8252.39,925,199,0.76,1,0,0,0,0
TXN03948,1768.3,66,233,0.72,0,1,0,0,0
TXN03949,1543.45,930,25,0.47,0,0,0,0,0
TXN03950,5345.97,254,41,0.7,0,0,0,1,0
TXN03951,7348.88,283,433,0.96,0,0,0,0,0
TXN03952,1705.93,1084,60,0.32,0,0,1,0,0
TXN03953,4086.81,118,40,0.32,0,0,0,0,0
TXN03954,3187.64,423,440,0.27,0,0,0,0,0
TXN03955,1760.45,556,129,0.75,0,0,0,0,0
TXN03956,3042.71,1746,354,0.42,0,0,0,1,0
TXN03957,6993.84,36,353,0.99,0,0,0,0,0
TXN03958,3433.88,531,197,0.74,0,0,0,1,0
TXN03959,2917.11,91,286,0.43,0,0,0,1,0
TXN03960,5147.49,1325,150,0.23,0,0,0,0,0
TXN03961,7433.77,1748,203,0.63,1,0,0,1,0
TXN03962,1411.28,1941,181,0.37,0,0,0,0,0
TXN03963,4212.93,1943,370,0.91,0,0,0,0,0
TXN03964,2489.75,1758,411,0.5,1,0,0,0,0
TXN03965,3445.68,1241,206,0.36,0,0,0,0,0
TXN03966,5439.9,1759,146,0.63,0,1,0,0,0
TXN03967,2654.39,1947,203,0.22,1,0,0,0,1
TXN03968,3126.32,98,497,0.61,1,0,1,0,0
TXN03969,6603.43,1480,47,0.15,0,0,0,0,0
TXN03970,4635.96,531,257,0.65,0,0,0,0,0
TXN03971,3071.08,1833,138,0.58,0,0,1,0,0
TXN03972,3707.07,538,171,0.57,0,1,0,1,0
TXN03973,3504.06,1052,100,0.72,0,0,0,0,0
TXN03974,553.94,1600,186,0.14,1,0,0,1,1
TXN03975,3754.87,1348,383,0.51,0,0,0,1,0
TXN03976,1011.52,1247,314,0.5,1,0,0,0,0
TXN03977,7291.96,80,375,0.51,0,0,0,1,0
TXN03978,987.71,563,293,0.98,0,0,0,0,0
TXN03979,2389.08,1482,408,0.23,1,0,0,0,1
TXN03980,2027.66,614,362,0.72,0,0,0,0,0
TXN03981,9177.09,176,20,0.46,0,0,1,0,1
TXN03982,7085.16,522,297,0.56,0,0,0,1,0
TXN03983,234.3,1773,419,0.79,0,0,0,1,0
TXN03984,3302.33,1481,392,0.24,0,0,0,0,0
TXN03985,1196.16,423,395,0.79,0,0,0,0,0
TXN03986,3765.57,1124,9,0.16,0,0,0,0,0
TXN03987,5352.35,1914,186,0.53,0,0,0,0,0
TXN03988,4007.11,1764,493,0.77,0,0,1,0,0
TXN03989,5584.09,1427,132,0.27,0,0,0,0,0
TXN03990,2712.7,576,32,0.79,0,0,0,1,0
TXN03991,4102.55,1404,68,0.25,0,0,0,1,0
TXN03992,5444.73,531,79,0.82,0,1,0,1,0
TXN03993,2314.13,332,190,0.52,0,0,0,0,0
TXN03994,1579.07,1342,100,0.72,0,0,0,0,0
TXN03995,1933.16,653,484,0.93,0,0,0,0,0
TXN03996,3038.68,1561,284,0.47,0,0,0,0,0
TXN03997,3372.29,740,401,0.31,0,0,1,0,0
TXN03998,4279.17,1113,220,0.88,0,0,0,0,0
TXN03999,1769.5,1628,389,0.25,0,0,0,1,0
TXN04000,5556.36,511,52,0.67,1,0,0,1,0
TXN04001,10585.45,42,465,0.93,1,0,0,0,1
TXN04002,2040.65,885,159,0.71,0,0,0,1,0
TXN04003,14520.99,1831,379,0.28,0,0,0,1,0
TXN04004,11526.1,1950,41,0.24,1,1,0,0,1
TXN04005,3364.1,1413,46,0.33,0,0,0,0,0
TXN04006,2967.67,81,158,0.45,0,0,0,0,0
TXN04007,1909.13,402,445,0.24,0,0,0,0,0
TXN04008,6137.51,107,183,0.82,1,0,0,0,0
TXN04009,3539.99,1135,245,0.42,0,0,0,0,0
TXN04010,3828.5,1301,10,0.94,0,0,0,1,0
TXN04011,1609.94,1238,153,0.86,0,0,0,1,0
TXN04012,6258.43,1767,219,0.92,1,0,0,0,0
TXN04013,2783.63,1842,154,0.37,0,0,0,0,0
TXN04014,1284.38,506,338,0.62,0,0,0,0,0
TXN04015,3162.74,1145,440,0.39,0,0,0,0,0
TXN04016,1706.06,1158,364,0.33,0,0,0,0,0
TXN04017,8260.45,1842,282,0.65,0,1,0,1,0
TXN04018,11427.68,720,186,0.84,0,0,0,0,0
TXN04019,3233.28,1986,61,0.18,0,0,0,0,0
TXN04020,6951.6,1395,147,0.35,0,0,0,0,0
TXN04021,6834.49,257,386,0.28,0,1,0,1,0
TXN04022,44.5,1721,143,0.82,0,0,0,1,0
TXN04023,1935.78,1822,102,0.94,0,0,1,0,1
TXN04024,3659.03,954,299,0.17,0,0,1,0,1
TXN04025,2364.38,1899,92,0.44,0,0,0,0,0
TXN04026,1806.17,1204,462,0.92,0,1,0,1,0
TXN04027,7148.47,933,285,0.41,0,0,0,0,0
TXN04028,2287.73,1072,423,0.74,0,0,0,1,0
TXN04029,4287.46,1623,118,0.19,0,0,0,0,0
TXN04030,6728.19,897,496,0.5,0,1,1,1,1
TXN04031,8587.49,19,448,0.55,0,0,0,0,1
TXN04032,1290.57,1070,28,0.78,1,0,0,1,0
TXN04033,1400.37,451,29,0.36,0,0,0,0,0
TXN04034,3945.58,898,359,0.34,0,0,0,0,0
TXN04035,410.22,1080,365,0.37,0,0,1,1,0
TXN04036,1465.19,741,287,0.6,0,0,0,0,0
TXN04037,7684.9,1681,137,0.89,0,0,0,1,0
TXN04038,5257.56,1116,474,0.85,0,0,0,0,0
TXN04039,3038.65,82,50,0.15,1,0,0,1,1
TXN04040,4715.15,737,391,0.89,0,0,0,0,0
TXN04041,5514.45,79,434,0.19,0,0,0,0,1
TXN04042,893.68,1686,291,0.47,0,0,0,1,0
TXN04043,2253.85,1897,233,0.79,0,0,1,0,0
TXN04044,8390.39,283,54,0.17,0,0,0,1,1
TXN04045,3997.45,1335,418,0.14,0,0,0,1,0
TXN04046,4173.7,997,291,0.4,0,0,0,0,0
TXN04047,3239.77,160,239,0.76,0,0,0,0,0
TXN04048,558.53,1340,311,0.57,0,0,0,1,0
TXN04049,2012.41,1901,35,0.48,0,0,0,1,0
TXN04050,4514.14,1692,88,0.83,1,0,0,0,0
TXN04051,2298.58,1180,211,0.79,0,0,0,0,0
TXN04052,1335.34,888,444,0.81,0,0,0,0,0
TXN04053,1507.03,1738,317,0.51,0,0,0,0,0
TXN04054,8505.69,468,499,0.12,0,0,0,0,0
TXN04055,2196.22,1945,364,0.25,0,0,0,0,0
TXN04056,7397.64,853,244,0.77,0,0,0,1,0
TXN04057,4187.89,462,464,0.78,0,0,0,0,0
TXN04058,2771.62,854,86,0.98,0,0,0,0,0
TXN04059,1731.45,117,408,0.27,0,0,0,0,0
TXN04060,5357.25,1690,239,0.21,0,0,0,1,1
TXN04061,6795.96,364,319,0.22,0,0,0,0,0
TXN04062,5721.48,1867,187,0.27,0,0,0,0,0
TXN04063,993.55,1655,56,0.58,1,0,1,0,1
TXN04064,2191.1,1735,112,0.98,0,0,1,0,0
TXN04065,2417.18,1937,222,0.63,0,0,0,0,0
TXN04066,434.53,466,69,0.57,0,0,0,1,0
TXN04067,4681.45,1799,226,0.71,0,0,0,0,1
TXN04068,5166.45,184,255,0.17,0,1,0,1,1
TXN04069,5040.61,1984,179,0.83,0,0,0,0,0
TXN04070,4467.19,660,183,0.68,0,0,0,0,0
TXN04071,2589.43,1190,190,0.25,0,0,0,0,0
TXN04072,1671.56,75,451,0.67,0,0,0,1,0
TXN04073,2582.0,1772,231,0.64,0,0,1,0,0
TXN04074,4212.61,826,275,0.16,0,1,0,1,1
TXN04075,7863.66,1296,232,0.34,0,0,0,0,0
TXN04076,3538.83,1715,53,0.45,1,1,0,1,0
TXN04077,3448.4,503,256,0.32,0,0,0,1,0
TXN04078,485.12,795,492,0.32,1,1,0,0,1
TXN04079,4418.12,1587,89,0.62,0,0,0,1,0
TXN04080,8248.31,587,225,0.52,0,0,0,0,0
TXN04081,3057.64,656,246,0.7,0,0,0,0,0
TXN04082,2880.26,1367,393,0.96,0,0,0,0,0
TXN04083,2454.76,700,150,0.69,0,0,0,0,0
TXN04084,5485.14,635,434,0.62,0,0,0,0,0
TXN04085,457.63,844,112,0.86,1,0,0,0,0
TXN04086,7402.57,1275,407,0.67,0,0,0,0,0
TXN04087,2781.04,1832,268,0.25,0,0,0,0,0
TXN04088,4476.47,835,156,0.38,0,0,0,0,0
TXN04089,5787.67,1154,441,0.76,0,0,0,0,0
TXN04090,1490.11,764,365,0.76,0,0,0,1,0
TXN04091,3282.17,358,346,0.99,1,0,0,1,0
TXN04092,2733.4,1968,350,0.66,0,0,0,1,0
TXN04093,1178.77,692,298,0.91,0,0,0,0,0
TXN04094,6759.36,1432,393,0.15,0,1,0,0,1
TXN04095,2559.31,1885,158,0.61,1,0,0,0,0
TXN04096,1131.95,1519,486,0.93,0,0,0,0,0
TXN04097,3436.93,622,329,0.36,1,0,0,1,0
TXN04098,843.91,482,471,0.24,0,0,1,1,1
TXN04099,2299.21,980,224,0.42,0,0,0,0,0
TXN04100,4151.37,1874,13,0.81,0,0,0,0,0
TXN04101,753.37,1102,354,0.18,0,0,1,1,0
TXN04102,5241.99,978,108,0.64,0,1,0,1,0
TXN04103,3574.31,1538,417,0.22,0,1,0,0,0
TXN04104,5810.74,1345,400,0.49,0,0,0,0,0
TXN04105,5766.07,1812,404,0.97,1,0,0,0,0
TXN04106,2233.45,290,95,0.28,0,0,0,0,0
TXN04107,2285.06,1321,194,0.13,1,0,0,1,0
TXN04108,4717.43,1705,57,0.48,0,0,0,0,0
TXN04109,1282.62,752,462,0.62,0,0,0,0,0
TXN04110,1290.75,1995,391,0.37,1,0,0,0,1
TXN04111,1980.97,1499,351,0.59,0,0,0,0,0
TXN04112,923.68,23,293,0.96,0,0,0,0,0
TXN04113,1119.37,806,153,0.38,0,0,1,0,1
TXN04114,1156.3,172,63,0.38,1,0,0,0,0
TXN04115,2566.88,835,157,0.53,0,1,0,1,0
TXN04116,2472.2,318,264,0.56,0,0,1,0,0
TXN04117,6429.65,908,120,0.1,0,0,0,0,0
TXN04118,2604.12,798,287,0.65,0,0,0,0,0
TXN04119,3093.17,991,10,1.0,1,0,0,0,0
TXN04120,10094.26,855,213,0.36,0,0,0,0,0
TXN04121,247.3,1217,161,0.67,0,0,1,0,0
TXN04122,3863.75,681,104,0.1,0,0,0,0,0
TXN04123,2784.35,916,401,0.64,0,0,0,0,0
TXN04124,4156.04,1142,146,0.5,0,0,0,0,0
TXN04125,2088.69,1030,181,0.58,0,0,0,1,0
TXN04126,2590.75,843,337,0.59,0,0,0,0,0
TXN04127,7619.43,483,36,0.26,0,0,0,0,0
TXN04128,4671.18,132,81,0.79,0,0,0,1,0
TXN04129,2696.3,1117,11,0.6,0,0,0,1,0
TXN04130,1707.32,1787,3,0.34,0,0,0,0,0
TXN04131,1278.23,1546,494,0.94,0,1,0,0,0
TXN04132,2201.32,1587,42,0.11,0,0,0,0,0
TXN04133,2890.73,861,410,0.75,0,0,0,0,0
TXN04134,10069.27,294,50,0.44,1,0,0,1,0
TXN04135,3657.94,641,260,0.57,0,1,0,0,0
TXN04136,1890.12,1000,133,0.36,0,0,0,0,0
TXN04137,248.98,392,460,0.39,0,0,0,0,0
TXN04138,1664.49,249,86,0.11,0,0,0,0,0
TXN04139,2203.82,1638,361,0.76,0,0,0,0,0
TXN04140,3926.2,1873,55,0.74,0,0,0,1,0
TXN04141,2271.55,1619,216,0.69,0,0,0,1,0
TXN04142,10381.13,703,365,0.89,0,1,0,0,0
TXN04143,2734.62,1441,67,0.91,0,0,0,0,0
TXN04144,6579.87,1167,499,0.6,0,0,0,0,0
TXN04145,686.47,1261,351,0.72,0,0,0,0,0
TXN04146,3148.11,287,43,0.11,0,0,0,0,0
TXN04147,1680.08,277,142,0.86,0,0,0,0,0
TXN04148,6704.72,387,345,0.83,0,0,0,0,0
TXN04149,2396.52,1406,41,0.12,0,0,0,0,0
TXN04150,7763.67,450,138,0.59,0,0,0,0,0
TXN04151,5192.52,291,72,0.92,0,0,0,1,0
TXN04152,2145.53,1193,266,0.26,0,0,0,1,0
TXN04153,1255.84,443,193,0.42,1,0,0,0,0
TXN04154,1771.14,656,492,0.4,0,0,0,0,0
TXN04155,2593.23,1208,154,0.42,0,0,0,1,0
TXN04156,5169.02,1069,245,0.14,1,0,0,1,0
TXN04157,3231.3,1779,313,0.35,1,0,0,0,0
TXN04158,5835.91,827,217,0.37,0,0,0,0,0
TXN04159,8171.13,1970,455,0.88,0,1,0,0,1
TXN04160,3364.06,1292,383,0.42,0,0,0,1,0
TXN04161,1388.11,476,252,0.5,1,0,0,1,0
TXN04162,4296.97,253,276,0.44,0,0,0,0,0
TXN04163,11138.64,1420,276,0.21,0,0,0,1,0
TXN04164,6064.92,289,71,0.99,0,0,0,0,0
TXN04165,4063.35,1236,128,0.84,0,0,0,0,0
TXN04166,1556.96,1000,357,0.59,0,0,0,0,0
TXN04167,2811.69,1713,185,0.53,0,0,0,0,0
TXN04168,735.46,21,12,0.68,0,0,0,1,1
TXN04169,1185.99,316,328,0.39,0,0,0,1,0
TXN04170,4361.2,564,219,0.15,0,0,0,1,0
TXN04171,571.76,1462,5,0.46,0,0,0,0,0
TXN04172,2490.93,1447,238,0.99,0,1,0,1,0
TXN04173,1065.34,1257,470,0.26,0,0,1,0,1
TXN04174,1242.4,1969,111,0.57,0,0,0,0,0
TXN04175,3410.86,123,227,0.11,0,0,0,0,0
TXN04176,1773.26,874,441,0.21,0,0,0,0,0
TXN04177,868.58,960,16,0.63,0,0,0,1,0
TXN04178,2082.77,1636,72,0.37,0,0,0,0,0
TXN04179,837.7,214,11,0.92,0,1,0,0,0
TXN04180,7443.24,1946,85,0.47,0,0,0,1,0
TXN04181,5370.01,839,498,0.29,0,0,0,0,0
TXN04182,5353.32,647,179,0.59,1,0,0,0,0
TXN04183,1628.16,968,121,0.82,0,0,0,0,0
TXN04184,4465.06,1854,203,0.12,0,0,1,0,0
TXN04185,3791.11,730,69,0.55,0,0,0,0,0
TXN04186,1738.42,600,107,0.8,1,0,0,1,0
TXN04187,3076.88,792,200,0.19,0,1,0,1,1
TXN04188,698.11,40,51,0.91,0,0,0,0,0
TXN04189,1287.33,752,36,0.34,1,0,0,0,0
TXN04190,3011.52,1356,116,0.25,1,1,0,1,0
TXN04191,2184.07,943,258,0.63,1,0,0,0,0
TXN04192,4186.48,648,481,0.26,0,0,0,1,0
